EXPSAMPLE_ACCESSION	EXPERIMENT_ACCESSION	FILE_INFO_ID	DATA_FORMAT	RESULT_SCHEMA
ES90185	EXP3727	65253	Flow_Cytometry	FCM
ES90186	EXP3727	65262	Flow_Cytometry	FCM
ES90188	EXP3727	65455	Flow_Cytometry	FCM
ES90189	EXP3727	65450	Flow_Cytometry	FCM
ES90191	EXP3727	65446	Flow_Cytometry	FCM
ES90195	EXP3727	65460	Flow_Cytometry	FCM
ES90198	EXP3727	65833	Flow_Cytometry	FCM
ES90198	EXP3727	65832	Flow_Cytometry	FCM
ES90201	EXP3727	65834	Flow_Cytometry	FCM
ES90203	EXP3727	65841	Flow_Cytometry	FCM
ES92767	EXP3727	53726	Flow_Cytometry	FCM
ES92767	EXP3727	53727	Flow_Cytometry	FCM
ES92772	EXP3727	53716	Flow_Cytometry	FCM
ES92778	EXP3727	54544	Flow_Cytometry	FCM
ES92778	EXP3727	54543	Flow_Cytometry	FCM
ES92780	EXP3727	54539	Flow_Cytometry	FCM
ES92781	EXP3727	54546	Flow_Cytometry	FCM
ES92788	EXP3727	54009	Flow_Cytometry	FCM
ES92792	EXP3727	54011	Flow_Cytometry	FCM
ES92793	EXP3727	54013	Flow_Cytometry	FCM
ES92807	EXP3727	53095	Flow_Cytometry	FCM
ES92809	EXP3727	53104	Flow_Cytometry	FCM
ES92822	EXP3727	53111	Flow_Cytometry	FCM
ES92829	EXP3727	53120	Flow_Cytometry	FCM
ES92831	EXP3727	54222	Flow_Cytometry	FCM
ES92835	EXP3727	54221	Flow_Cytometry	FCM
ES92835	EXP3727	54220	Flow_Cytometry	FCM
ES92836	EXP3727	54217	Flow_Cytometry	FCM
ES92840	EXP3727	54701	Flow_Cytometry	FCM
ES92842	EXP3727	54704	Flow_Cytometry	FCM
ES92848	EXP3727	54375	Flow_Cytometry	FCM
ES92853	EXP3727	54364	Flow_Cytometry	FCM
ES92859	EXP3727	55112	Flow_Cytometry	FCM
ES92867	EXP3727	55026	Flow_Cytometry	FCM
ES92868	EXP3727	55021	Flow_Cytometry	FCM
ES92870	EXP3727	55017	Flow_Cytometry	FCM
ES92893	EXP3727	53745	Flow_Cytometry	FCM
ES92894	EXP3727	53737	Flow_Cytometry	FCM
ES92894	EXP3727	53736	Flow_Cytometry	FCM
ES92897	EXP3727	53728	Flow_Cytometry	FCM
ES92899	EXP3727	53730	Flow_Cytometry	FCM
ES92905	EXP3727	53847	Flow_Cytometry	FCM
ES92907	EXP3727	53842	Flow_Cytometry	FCM
ES92913	EXP3727	53360	Flow_Cytometry	FCM
ES92923	EXP3727	54351	Flow_Cytometry	FCM
ES92926	EXP3727	54343	Flow_Cytometry	FCM
ES92926	EXP3727	54342	Flow_Cytometry	FCM
ES92933	EXP3727	54819	Flow_Cytometry	FCM
ES92934	EXP3727	54826	Flow_Cytometry	FCM
ES92935	EXP3727	54821	Flow_Cytometry	FCM
ES92940	EXP3727	54985	Flow_Cytometry	FCM
ES92943	EXP3727	54988	Flow_Cytometry	FCM
ES92954	EXP3727	54479	Flow_Cytometry	FCM
ES92960	EXP3727	53796	Flow_Cytometry	FCM
ES92965	EXP3727	54592	Flow_Cytometry	FCM
ES92979	EXP3727	54897	Flow_Cytometry	FCM
ES92981	EXP3727	54903	Flow_Cytometry	FCM
ES92983	EXP3727	53408	Flow_Cytometry	FCM
ES92987	EXP3727	53393	Flow_Cytometry	FCM
ES92987	EXP3727	53392	Flow_Cytometry	FCM
ES92990	EXP3727	53403	Flow_Cytometry	FCM
ES92992	EXP3727	54320	Flow_Cytometry	FCM
ES92997	EXP3727	54310	Flow_Cytometry	FCM
ES93000	EXP3727	54319	Flow_Cytometry	FCM
ES93011	EXP3727	54566	Flow_Cytometry	FCM
ES93023	EXP3727	54748	Flow_Cytometry	FCM
ES93028	EXP3727	53354	Flow_Cytometry	FCM
ES93032	EXP3727	53339	Flow_Cytometry	FCM
ES93034	EXP3727	53341	Flow_Cytometry	FCM
ES93045	EXP3727	55014	Flow_Cytometry	FCM
ES93048	EXP3727	54507	Flow_Cytometry	FCM
ES93051	EXP3727	54508	Flow_Cytometry	FCM
ES93056	EXP3727	54529	Flow_Cytometry	FCM
ES93056	EXP3727	54528	Flow_Cytometry	FCM
ES93061	EXP3727	54522	Flow_Cytometry	FCM
ES93066	EXP3727	54128	Flow_Cytometry	FCM
ES93066	EXP3727	54129	Flow_Cytometry	FCM
ES93070	EXP3727	54127	Flow_Cytometry	FCM
ES93071	EXP3727	54137	Flow_Cytometry	FCM
ES93074	EXP3727	54204	Flow_Cytometry	FCM
ES93075	EXP3727	54200	Flow_Cytometry	FCM
ES93076	EXP3727	54207	Flow_Cytometry	FCM
ES93078	EXP3727	54202	Flow_Cytometry	FCM
ES93079	EXP3727	54198	Flow_Cytometry	FCM
ES93082	EXP3727	54248	Flow_Cytometry	FCM
ES93088	EXP3727	54234	Flow_Cytometry	FCM
ES93091	EXP3727	54871	Flow_Cytometry	FCM
ES93099	EXP3727	54869	Flow_Cytometry	FCM
ES93111	EXP3727	55039	Flow_Cytometry	FCM
ES93120	EXP3727	54452	Flow_Cytometry	FCM
ES93122	EXP3727	54449	Flow_Cytometry	FCM
ES93123	EXP3727	54455	Flow_Cytometry	FCM
ES93125	EXP3727	54461	Flow_Cytometry	FCM
ES93132	EXP3727	53987	Flow_Cytometry	FCM
ES93143	EXP3727	54777	Flow_Cytometry	FCM
ES93144	EXP3727	54779	Flow_Cytometry	FCM
ES93149	EXP3727	53801	Flow_Cytometry	FCM
ES93162	EXP3727	54942	Flow_Cytometry	FCM
ES93165	EXP3727	54806	Flow_Cytometry	FCM
ES93168	EXP3727	54808	Flow_Cytometry	FCM
ES93169	EXP3727	54804	Flow_Cytometry	FCM
ES93170	EXP3727	54813	Flow_Cytometry	FCM
ES93170	EXP3727	54814	Flow_Cytometry	FCM
ES93171	EXP3727	54816	Flow_Cytometry	FCM
ES93174	EXP3727	54380	Flow_Cytometry	FCM
ES93179	EXP3727	54389	Flow_Cytometry	FCM
ES93181	EXP3727	53888	Flow_Cytometry	FCM
ES93184	EXP3727	53883	Flow_Cytometry	FCM
ES93189	EXP3727	53886	Flow_Cytometry	FCM
ES93190	EXP3727	54853	Flow_Cytometry	FCM
ES93195	EXP3727	54844	Flow_Cytometry	FCM
ES93212	EXP3727	54178	Flow_Cytometry	FCM
ES93212	EXP3727	54179	Flow_Cytometry	FCM
ES93215	EXP3727	54191	Flow_Cytometry	FCM
ES93221	EXP3727	54874	Flow_Cytometry	FCM
ES93222	EXP3727	54880	Flow_Cytometry	FCM
ES93222	EXP3727	54879	Flow_Cytometry	FCM
ES93226	EXP3727	54728	Flow_Cytometry	FCM
ES93227	EXP3727	54719	Flow_Cytometry	FCM
ES93232	EXP3727	54713	Flow_Cytometry	FCM
ES93246	EXP3727	54615	Flow_Cytometry	FCM
ES93249	EXP3727	54618	Flow_Cytometry	FCM
ES93250	EXP3727	54614	Flow_Cytometry	FCM
ES93253	EXP3727	54926	Flow_Cytometry	FCM
ES93256	EXP3727	54920	Flow_Cytometry	FCM
ES93259	EXP3727	54912	Flow_Cytometry	FCM
ES93271	EXP3727	53834	Flow_Cytometry	FCM
ES93273	EXP3727	53823	Flow_Cytometry	FCM
ES93275	EXP3727	53818	Flow_Cytometry	FCM
ES93276	EXP3727	53824	Flow_Cytometry	FCM
ES93279	EXP3727	53833	Flow_Cytometry	FCM
ES93279	EXP3727	53832	Flow_Cytometry	FCM
ES93280	EXP3727	53979	Flow_Cytometry	FCM
ES93285	EXP3727	53968	Flow_Cytometry	FCM
ES93290	EXP3727	55079	Flow_Cytometry	FCM
ES93294	EXP3727	55077	Flow_Cytometry	FCM
ES93299	EXP3727	54150	Flow_Cytometry	FCM
ES93300	EXP3727	54146	Flow_Cytometry	FCM
ES93306	EXP3727	54156	Flow_Cytometry	FCM
ES93308	EXP3727	54492	Flow_Cytometry	FCM
ES93310	EXP3727	54495	Flow_Cytometry	FCM
ES93330	EXP3727	54969	Flow_Cytometry	FCM
ES93336	EXP3727	52740	Flow_Cytometry	FCM
ES93338	EXP3727	52737	Flow_Cytometry	FCM
ES93342	EXP3727	52750	Flow_Cytometry	FCM
ES93342	EXP3727	52751	Flow_Cytometry	FCM
ES93346	EXP3727	53955	Flow_Cytometry	FCM
ES93350	EXP3727	53957	Flow_Cytometry	FCM
ES93353	EXP3727	53454	Flow_Cytometry	FCM
ES93354	EXP3727	53451	Flow_Cytometry	FCM
ES93358	EXP3727	53449	Flow_Cytometry	FCM
ES93359	EXP3727	53459	Flow_Cytometry	FCM
ES93362	EXP3727	55097	Flow_Cytometry	FCM
ES93363	EXP3727	55094	Flow_Cytometry	FCM
ES93364	EXP3727	55099	Flow_Cytometry	FCM
ES93377	EXP3727	53033	Flow_Cytometry	FCM
ES93377	EXP3727	53032	Flow_Cytometry	FCM
ES93380	EXP3727	54402	Flow_Cytometry	FCM
ES93380	EXP3727	54403	Flow_Cytometry	FCM
ES93382	EXP3727	54405	Flow_Cytometry	FCM
ES93383	EXP3727	54395	Flow_Cytometry	FCM
ES93384	EXP3727	54400	Flow_Cytometry	FCM
ES93388	EXP3727	52951	Flow_Cytometry	FCM
ES93391	EXP3727	52944	Flow_Cytometry	FCM
ES93393	EXP3727	52940	Flow_Cytometry	FCM
ES93394	EXP3727	52936	Flow_Cytometry	FCM
ES93396	EXP3727	52949	Flow_Cytometry	FCM
ES93397	EXP3727	53925	Flow_Cytometry	FCM
ES93405	EXP3727	53923	Flow_Cytometry	FCM
ES93406	EXP3727	53906	Flow_Cytometry	FCM
ES93412	EXP3727	53892	Flow_Cytometry	FCM
ES93413	EXP3727	53903	Flow_Cytometry	FCM
ES93415	EXP3727	55069	Flow_Cytometry	FCM
ES93421	EXP3727	55056	Flow_Cytometry	FCM
ES93423	EXP3727	55068	Flow_Cytometry	FCM
ES93425	EXP3727	54954	Flow_Cytometry	FCM
ES93426	EXP3727	54950	Flow_Cytometry	FCM
ES93426	EXP3727	54949	Flow_Cytometry	FCM
ES93432	EXP3727	54959	Flow_Cytometry	FCM
ES93434	EXP3727	53490	Flow_Cytometry	FCM
ES93437	EXP3727	53482	Flow_Cytometry	FCM
ES93438	EXP3727	53489	Flow_Cytometry	FCM
ES93454	EXP3727	53515	Flow_Cytometry	FCM
ES93459	EXP3727	53018	Flow_Cytometry	FCM
ES93469	EXP3727	53505	Flow_Cytometry	FCM
ES93480	EXP3727	52886	Flow_Cytometry	FCM
ES93481	EXP3727	52883	Flow_Cytometry	FCM
ES93481	EXP3727	52882	Flow_Cytometry	FCM
ES93489	EXP3727	53538	Flow_Cytometry	FCM
ES93492	EXP3727	53547	Flow_Cytometry	FCM
ES93494	EXP3727	54438	Flow_Cytometry	FCM
ES93494	EXP3727	54439	Flow_Cytometry	FCM
ES93495	EXP3727	54434	Flow_Cytometry	FCM
ES93496	EXP3727	54440	Flow_Cytometry	FCM
ES93506	EXP3727	53302	Flow_Cytometry	FCM
ES93507	EXP3727	53309	Flow_Cytometry	FCM
ES93514	EXP3727	54098	Flow_Cytometry	FCM
ES93517	EXP3727	54090	Flow_Cytometry	FCM
ES93523	EXP3727	54668	Flow_Cytometry	FCM
ES93524	EXP3727	54657	Flow_Cytometry	FCM
ES93525	EXP3727	54663	Flow_Cytometry	FCM
ES93528	EXP3727	54671	Flow_Cytometry	FCM
ES93534	EXP3727	52725	Flow_Cytometry	FCM
ES93535	EXP3727	52720	Flow_Cytometry	FCM
ES93539	EXP3727	52870	Flow_Cytometry	FCM
ES93540	EXP3727	52866	Flow_Cytometry	FCM
ES93542	EXP3727	52863	Flow_Cytometry	FCM
ES93543	EXP3727	52869	Flow_Cytometry	FCM
ES93545	EXP3727	52874	Flow_Cytometry	FCM
ES93546	EXP3727	52877	Flow_Cytometry	FCM
ES93550	EXP3727	53561	Flow_Cytometry	FCM
ES93555	EXP3727	53564	Flow_Cytometry	FCM
ES93562	EXP3727	54677	Flow_Cytometry	FCM
ES93565	EXP3727	53301	Flow_Cytometry	FCM
ES93577	EXP3727	53439	Flow_Cytometry	FCM
ES93578	EXP3727	53428	Flow_Cytometry	FCM
ES93579	EXP3727	53434	Flow_Cytometry	FCM
ES93584	EXP3727	52960	Flow_Cytometry	FCM
ES93587	EXP3727	52953	Flow_Cytometry	FCM
ES93597	EXP3727	52991	Flow_Cytometry	FCM
ES93601	EXP3727	54429	Flow_Cytometry	FCM
ES93601	EXP3727	54428	Flow_Cytometry	FCM
ES93603	EXP3727	54417	Flow_Cytometry	FCM
ES93615	EXP3727	53933	Flow_Cytometry	FCM
ES93621	EXP3727	53324	Flow_Cytometry	FCM
ES93628	EXP3727	54087	Flow_Cytometry	FCM
ES93628	EXP3727	54086	Flow_Cytometry	FCM
ES93629	EXP3727	54079	Flow_Cytometry	FCM
ES93632	EXP3727	54070	Flow_Cytometry	FCM
ES93634	EXP3727	54072	Flow_Cytometry	FCM
ES93650	EXP3727	52899	Flow_Cytometry	FCM
ES93650	EXP3727	52898	Flow_Cytometry	FCM
ES93652	EXP3727	52900	Flow_Cytometry	FCM
ES93653	EXP3727	52911	Flow_Cytometry	FCM
ES93664	EXP3727	53427	Flow_Cytometry	FCM
ES93679	EXP3727	53178	Flow_Cytometry	FCM
ES93691	EXP3727	54051	Flow_Cytometry	FCM
ES93699	EXP3727	54048	Flow_Cytometry	FCM
ES93701	EXP3727	53239	Flow_Cytometry	FCM
ES93704	EXP3727	53230	Flow_Cytometry	FCM
ES93708	EXP3727	53245	Flow_Cytometry	FCM
ES93714	EXP3727	53255	Flow_Cytometry	FCM
ES93715	EXP3727	53251	Flow_Cytometry	FCM
ES93727	EXP3727	53584	Flow_Cytometry	FCM
ES93728	EXP3727	53577	Flow_Cytometry	FCM
ES93729	EXP3727	53572	Flow_Cytometry	FCM
ES93731	EXP3727	53569	Flow_Cytometry	FCM
ES93732	EXP3727	53574	Flow_Cytometry	FCM
ES93735	EXP3727	53582	Flow_Cytometry	FCM
ES93736	EXP3727	52825	Flow_Cytometry	FCM
ES93736	EXP3727	52824	Flow_Cytometry	FCM
ES93743	EXP3727	52821	Flow_Cytometry	FCM
ES93746	EXP3727	53594	Flow_Cytometry	FCM
ES93752	EXP3727	53598	Flow_Cytometry	FCM
ES93755	EXP3727	53607	Flow_Cytometry	FCM
ES93758	EXP3727	53609	Flow_Cytometry	FCM
ES93759	EXP3727	53604	Flow_Cytometry	FCM
ES93778	EXP3727	52677	Flow_Cytometry	FCM
ES93786	EXP3727	52793	Flow_Cytometry	FCM
ES93802	EXP3727	53146	Flow_Cytometry	FCM
ES93804	EXP3727	53153	Flow_Cytometry	FCM
ES93808	EXP3727	53643	Flow_Cytometry	FCM
ES93811	EXP3727	53645	Flow_Cytometry	FCM
ES93820	EXP3727	54058	Flow_Cytometry	FCM
ES93824	EXP3727	53673	Flow_Cytometry	FCM
ES93825	EXP3727	53665	Flow_Cytometry	FCM
ES93841	EXP3727	53084	Flow_Cytometry	FCM
ES93849	EXP3727	53476	Flow_Cytometry	FCM
ES93854	EXP3727	54279	Flow_Cytometry	FCM
ES93857	EXP3727	54271	Flow_Cytometry	FCM
ES93858	EXP3727	54280	Flow_Cytometry	FCM
ES93859	EXP3727	54282	Flow_Cytometry	FCM
ES93861	EXP3727	52762	Flow_Cytometry	FCM
ES93873	EXP3727	52826	Flow_Cytometry	FCM
ES93874	EXP3727	52833	Flow_Cytometry	FCM
ES93876	EXP3727	52839	Flow_Cytometry	FCM
ES93878	EXP3727	53054	Flow_Cytometry	FCM
ES93881	EXP3727	53048	Flow_Cytometry	FCM
ES93884	EXP3727	53041	Flow_Cytometry	FCM
ES93885	EXP3727	53051	Flow_Cytometry	FCM
ES93887	EXP3727	52788	Flow_Cytometry	FCM
ES93894	EXP3727	52785	Flow_Cytometry	FCM
ES93903	EXP3727	53171	Flow_Cytometry	FCM
ES93904	EXP3727	53173	Flow_Cytometry	FCM
ES93908	EXP3727	54297	Flow_Cytometry	FCM
ES93916	EXP3727	52921	Flow_Cytometry	FCM
ES93918	EXP3727	52917	Flow_Cytometry	FCM
ES93918	EXP3727	52916	Flow_Cytometry	FCM
ES93920	EXP3727	52919	Flow_Cytometry	FCM
ES93920	EXP3727	52918	Flow_Cytometry	FCM
ES93922	EXP3727	52931	Flow_Cytometry	FCM
ES93924	EXP3727	52655	Flow_Cytometry	FCM
ES93925	EXP3727	52651	Flow_Cytometry	FCM
ES93931	EXP3727	52660	Flow_Cytometry	FCM
ES93934	EXP3727	53067	Flow_Cytometry	FCM
ES93936	EXP3727	53063	Flow_Cytometry	FCM
ES93937	EXP3727	53059	Flow_Cytometry	FCM
ES93940	EXP3727	52853	Flow_Cytometry	FCM
ES93947	EXP3727	52858	Flow_Cytometry	FCM
ES93950	EXP3727	52981	Flow_Cytometry	FCM
ES93963	EXP3727	52642	Flow_Cytometry	FCM
ES93969	EXP3727	53680	Flow_Cytometry	FCM
ES93970	EXP3727	53677	Flow_Cytometry	FCM
ES93972	EXP3727	53689	Flow_Cytometry	FCM
ES93973	EXP3727	52698	Flow_Cytometry	FCM
ES93986	EXP3727	53125	Flow_Cytometry	FCM
ES93990	EXP3727	53138	Flow_Cytometry	FCM
ES93999	EXP3727	54031	Flow_Cytometry	FCM
ES94001	EXP3727	53701	Flow_Cytometry	FCM
ES94004	EXP3727	53692	Flow_Cytometry	FCM
ES94006	EXP3727	53695	Flow_Cytometry	FCM
ES94010	EXP3727	53203	Flow_Cytometry	FCM
ES94014	EXP3727	53200	Flow_Cytometry	FCM
ES94028	EXP3727	57998	Flow_Cytometry	FCM
ES94030	EXP3727	58000	Flow_Cytometry	FCM
ES94035	EXP3727	58005	Flow_Cytometry	FCM
ES94053	EXP3727	56355	Flow_Cytometry	FCM
ES94070	EXP3727	57072	Flow_Cytometry	FCM
ES94077	EXP3727	56330	Flow_Cytometry	FCM
ES94083	EXP3727	58031	Flow_Cytometry	FCM
ES94084	EXP3727	58037	Flow_Cytometry	FCM
ES94091	EXP3727	57911	Flow_Cytometry	FCM
ES94099	EXP3727	57455	Flow_Cytometry	FCM
ES94102	EXP3727	57448	Flow_Cytometry	FCM
ES94112	EXP3727	57973	Flow_Cytometry	FCM
ES94116	EXP3727	57986	Flow_Cytometry	FCM
ES94121	EXP3727	57759	Flow_Cytometry	FCM
ES94123	EXP3727	57761	Flow_Cytometry	FCM
ES94131	EXP3727	56365	Flow_Cytometry	FCM
ES94136	EXP3727	57032	Flow_Cytometry	FCM
ES94139	EXP3727	57025	Flow_Cytometry	FCM
ES94144	EXP3727	57095	Flow_Cytometry	FCM
ES94145	EXP3727	57086	Flow_Cytometry	FCM
ES94146	EXP3727	57083	Flow_Cytometry	FCM
ES94146	EXP3727	57082	Flow_Cytometry	FCM
ES94151	EXP3727	57091	Flow_Cytometry	FCM
ES94152	EXP3727	57092	Flow_Cytometry	FCM
ES94159	EXP3727	57243	Flow_Cytometry	FCM
ES94161	EXP3727	57255	Flow_Cytometry	FCM
ES94163	EXP3727	57715	Flow_Cytometry	FCM
ES94165	EXP3727	57717	Flow_Cytometry	FCM
ES94167	EXP3727	57712	Flow_Cytometry	FCM
ES94167	EXP3727	57713	Flow_Cytometry	FCM
ES94172	EXP3727	58070	Flow_Cytometry	FCM
ES94173	EXP3727	58067	Flow_Cytometry	FCM
ES94174	EXP3727	58073	Flow_Cytometry	FCM
ES94175	EXP3727	58062	Flow_Cytometry	FCM
ES94176	EXP3727	58068	Flow_Cytometry	FCM
ES94177	EXP3727	58065	Flow_Cytometry	FCM
ES94179	EXP3727	58077	Flow_Cytometry	FCM
ES94181	EXP3727	58266	Flow_Cytometry	FCM
ES94182	EXP3727	58262	Flow_Cytometry	FCM
ES94187	EXP3727	58271	Flow_Cytometry	FCM
ES94190	EXP3727	57696	Flow_Cytometry	FCM
ES94193	EXP3727	57689	Flow_Cytometry	FCM
ES94194	EXP3727	57694	Flow_Cytometry	FCM
ES94200	EXP3727	58084	Flow_Cytometry	FCM
ES94206	EXP3727	58094	Flow_Cytometry	FCM
ES94214	EXP3727	56758	Flow_Cytometry	FCM
ES94220	EXP3727	57481	Flow_Cytometry	FCM
ES94221	EXP3727	57477	Flow_Cytometry	FCM
ES94223	EXP3727	57489	Flow_Cytometry	FCM
ES94225	EXP3727	58052	Flow_Cytometry	FCM
ES94243	EXP3727	58196	Flow_Cytometry	FCM
ES94245	EXP3727	58198	Flow_Cytometry	FCM
ES94247	EXP3727	58195	Flow_Cytometry	FCM
ES94253	EXP3727	56381	Flow_Cytometry	FCM
ES94257	EXP3727	56379	Flow_Cytometry	FCM
ES94260	EXP3727	58115	Flow_Cytometry	FCM
ES94265	EXP3727	58104	Flow_Cytometry	FCM
ES94270	EXP3727	57464	Flow_Cytometry	FCM
ES94273	EXP3727	57456	Flow_Cytometry	FCM
ES94275	EXP3727	57459	Flow_Cytometry	FCM
ES94275	EXP3727	57458	Flow_Cytometry	FCM
ES94277	EXP3727	57471	Flow_Cytometry	FCM
ES94279	EXP3727	57803	Flow_Cytometry	FCM
ES94281	EXP3727	57804	Flow_Cytometry	FCM
ES94286	EXP3727	57808	Flow_Cytometry	FCM
ES94291	EXP3727	57043	Flow_Cytometry	FCM
ES94313	EXP3727	56302	Flow_Cytometry	FCM
ES94315	EXP3727	55996	Flow_Cytometry	FCM
ES94324	EXP3727	58232	Flow_Cytometry	FCM
ES94325	EXP3727	58229	Flow_Cytometry	FCM
ES94336	EXP3727	58152	Flow_Cytometry	FCM
ES94344	EXP3727	57680	Flow_Cytometry	FCM
ES94348	EXP3727	57683	Flow_Cytometry	FCM
ES94352	EXP3727	56309	Flow_Cytometry	FCM
ES94365	EXP3727	58251	Flow_Cytometry	FCM
ES94367	EXP3727	57166	Flow_Cytometry	FCM
ES94369	EXP3727	57155	Flow_Cytometry	FCM
ES94376	EXP3727	57274	Flow_Cytometry	FCM
ES94381	EXP3727	57264	Flow_Cytometry	FCM
ES94389	EXP3727	57924	Flow_Cytometry	FCM
ES94390	EXP3727	57921	Flow_Cytometry	FCM
ES94394	EXP3727	57429	Flow_Cytometry	FCM
ES94395	EXP3727	57425	Flow_Cytometry	FCM
ES94396	EXP3727	57431	Flow_Cytometry	FCM
ES94397	EXP3727	57421	Flow_Cytometry	FCM
ES94399	EXP3727	57423	Flow_Cytometry	FCM
ES94401	EXP3727	57434	Flow_Cytometry	FCM
ES94403	EXP3727	57123	Flow_Cytometry	FCM
ES94408	EXP3727	57116	Flow_Cytometry	FCM
ES94417	EXP3727	57743	Flow_Cytometry	FCM
ES94420	EXP3727	57900	Flow_Cytometry	FCM
ES94421	EXP3727	57892	Flow_Cytometry	FCM
ES94423	EXP3727	57894	Flow_Cytometry	FCM
ES94431	EXP3727	56696	Flow_Cytometry	FCM
ES94431	EXP3727	56697	Flow_Cytometry	FCM
ES94435	EXP3727	56694	Flow_Cytometry	FCM
ES94441	EXP3727	58181	Flow_Cytometry	FCM
ES94452	EXP3727	57139	Flow_Cytometry	FCM
ES94456	EXP3727	58150	Flow_Cytometry	FCM
ES94457	EXP3727	58142	Flow_Cytometry	FCM
ES94460	EXP3727	58134	Flow_Cytometry	FCM
ES94461	EXP3727	58141	Flow_Cytometry	FCM
ES94474	EXP3727	57365	Flow_Cytometry	FCM
ES94480	EXP3727	57350	Flow_Cytometry	FCM
ES94487	EXP3727	57731	Flow_Cytometry	FCM
ES94491	EXP3727	57113	Flow_Cytometry	FCM
ES94493	EXP3727	57101	Flow_Cytometry	FCM
ES94498	EXP3727	57109	Flow_Cytometry	FCM
ES94507	EXP3727	58021	Flow_Cytometry	FCM
ES94512	EXP3727	57876	Flow_Cytometry	FCM
ES94517	EXP3727	57881	Flow_Cytometry	FCM
ES94521	EXP3727	57859	Flow_Cytometry	FCM
ES94522	EXP3727	57849	Flow_Cytometry	FCM
ES94531	EXP3727	56728	Flow_Cytometry	FCM
ES94532	EXP3727	56735	Flow_Cytometry	FCM
ES94540	EXP3727	55588	Flow_Cytometry	FCM
ES94542	EXP3727	55590	Flow_Cytometry	FCM
ES94547	EXP3727	56832	Flow_Cytometry	FCM
ES94550	EXP3727	56834	Flow_Cytometry	FCM
ES94552	EXP3727	56840	Flow_Cytometry	FCM
ES94553	EXP3727	56843	Flow_Cytometry	FCM
ES94563	EXP3727	56654	Flow_Cytometry	FCM
ES94569	EXP3727	56631	Flow_Cytometry	FCM
ES94570	EXP3727	56650	Flow_Cytometry	FCM
ES94574	EXP3727	56869	Flow_Cytometry	FCM
ES94575	EXP3727	56875	Flow_Cytometry	FCM
ES94581	EXP3727	56268	Flow_Cytometry	FCM
ES94586	EXP3727	56257	Flow_Cytometry	FCM
ES94592	EXP3727	56274	Flow_Cytometry	FCM
ES94604	EXP3727	56853	Flow_Cytometry	FCM
ES94605	EXP3727	56849	Flow_Cytometry	FCM
ES94609	EXP3727	56241	Flow_Cytometry	FCM
ES94619	EXP3727	57208	Flow_Cytometry	FCM
ES94624	EXP3727	57216	Flow_Cytometry	FCM
ES94625	EXP3727	57218	Flow_Cytometry	FCM
ES94626	EXP3727	57651	Flow_Cytometry	FCM
ES94633	EXP3727	57646	Flow_Cytometry	FCM
ES94636	EXP3727	57375	Flow_Cytometry	FCM
ES94637	EXP3727	57370	Flow_Cytometry	FCM
ES94640	EXP3727	57372	Flow_Cytometry	FCM
ES94644	EXP3727	55784	Flow_Cytometry	FCM
ES94646	EXP3727	55771	Flow_Cytometry	FCM
ES94647	EXP3727	55778	Flow_Cytometry	FCM
ES94647	EXP3727	55777	Flow_Cytometry	FCM
ES94652	EXP3727	55781	Flow_Cytometry	FCM
ES94654	EXP3727	56421	Flow_Cytometry	FCM
ES94666	EXP3727	57186	Flow_Cytometry	FCM
ES94668	EXP3727	57189	Flow_Cytometry	FCM
ES94675	EXP3727	56215	Flow_Cytometry	FCM
ES94677	EXP3727	56217	Flow_Cytometry	FCM
ES94681	EXP3727	56682	Flow_Cytometry	FCM
ES94682	EXP3727	56678	Flow_Cytometry	FCM
ES94683	EXP3727	56684	Flow_Cytometry	FCM
ES94685	EXP3727	56680	Flow_Cytometry	FCM
ES94693	EXP3727	55749	Flow_Cytometry	FCM
ES94699	EXP3727	57015	Flow_Cytometry	FCM
ES94703	EXP3727	57013	Flow_Cytometry	FCM
ES94704	EXP3727	57009	Flow_Cytometry	FCM
ES94711	EXP3727	55969	Flow_Cytometry	FCM
ES94713	EXP3727	55972	Flow_Cytometry	FCM
ES94713	EXP3727	55971	Flow_Cytometry	FCM
ES94719	EXP3727	56442	Flow_Cytometry	FCM
ES94722	EXP3727	56434	Flow_Cytometry	FCM
ES94729	EXP3727	55951	Flow_Cytometry	FCM
ES94734	EXP3727	58293	Flow_Cytometry	FCM
ES94735	EXP3727	58285	Flow_Cytometry	FCM
ES94736	EXP3727	58280	Flow_Cytometry	FCM
ES94736	EXP3727	58281	Flow_Cytometry	FCM
ES94738	EXP3727	58277	Flow_Cytometry	FCM
ES94739	EXP3727	58282	Flow_Cytometry	FCM
ES94741	EXP3727	58289	Flow_Cytometry	FCM
ES94757	EXP3727	55239	Flow_Cytometry	FCM
ES94764	EXP3727	57000	Flow_Cytometry	FCM
ES94766	EXP3727	56997	Flow_Cytometry	FCM
ES94766	EXP3727	56996	Flow_Cytometry	FCM
ES94770	EXP3727	57284	Flow_Cytometry	FCM
ES94771	EXP3727	57281	Flow_Cytometry	FCM
ES94780	EXP3727	56660	Flow_Cytometry	FCM
ES94782	EXP3727	56656	Flow_Cytometry	FCM
ES94787	EXP3727	57328	Flow_Cytometry	FCM
ES94788	EXP3727	57321	Flow_Cytometry	FCM
ES94788	EXP3727	57320	Flow_Cytometry	FCM
ES94793	EXP3727	57315	Flow_Cytometry	FCM
ES94794	EXP3727	57324	Flow_Cytometry	FCM
