FCS_HEADER_ID	EXPERIMENT_ACCESSION	EXPSAMPLE_ACCESSION	FILE_INFO_ID	FCS_FILENAME	FCS_VERSION	COMPENSATION_FLAG	PANEL_REPORTED	PANEL_PREFERRED	NUMBER_OF_EVENTS	MINIMUM_INTENSITY	MAXIMUM_INTENSITY	NUMBER_OF_MARKERS	FCS_HEADER_TEXT
132308	EXP3727	ES84122	58586	07103221.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
111141	EXP3727	ES84123	58588	07103221.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
82510	EXP3727	ES84128	59916	07143651.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		7455	0	1023	6	
150964	EXP3727	ES84129	59912	07143651.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		7440	0	1023	6	
147536	EXP3727	ES84130	59918	07143651.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		5820	0	1023	6	
139521	EXP3727	ES84131	59908	07143651.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		2775	0	1023	6	
82384	EXP3727	ES84132	59914	07143651.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		8055	0	1023	6	
83958	EXP3727	ES84133	59910	07143651.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		4860	0	1023	6	
119564	EXP3727	ES84134	59924	07143652.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		42465	0	1023	6	
109166	EXP3727	ES84135	59920	07143651.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		8175	0	1023	6	
112448	EXP3727	ES84136	59922	07143651.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		6900	0	1023	6	
130708	EXP3727	ES84137	58908	07113221.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
106972	EXP3727	ES84138	58904	07113221.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
137497	EXP3727	ES84139	58910	07113221.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
109070	EXP3727	ES84140	58900	07113221.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
143631	EXP3727	ES84141	58906	07113221.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
124998	EXP3727	ES84142	58902	07113221.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
109528	EXP3727	ES84143	58916	07113222.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		54750	0	1023	6	
106149	EXP3727	ES84144	58912	07113221.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
150245	EXP3727	ES84145	58914	07113221.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
144871	EXP3727	ES84146	60228	07183201.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
122875	EXP3727	ES84147	60224	07183201.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
127822	EXP3727	ES84148	60230	07183201.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
137677	EXP3727	ES84149	60220	07183201.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		19035	0	1023	6	
104217	EXP3727	ES84150	60226	07183201.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
100264	EXP3727	ES84151	60222	07183201.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
122235	EXP3727	ES84152	60236	07183202.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		93195	0	1023	6	
151411	EXP3727	ES84153	60232	07183201.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
144675	EXP3727	ES84154	60234	07183201.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
149572	EXP3727	ES84157	58418	07033261.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
101435	EXP3727	ES84158	58414	07033261.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
77175	EXP3727	ES84159	58416	07033261.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
104928	EXP3727	ES84166	58620	07113061.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
85019	EXP3727	ES84167	58616	07113061.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
120709	EXP3727	ES84168	58618	07113061.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
121876	EXP3727	ES84174	58560	07093301.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
147304	EXP3727	ES84175	58556	07093301.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
123586	EXP3727	ES84176	58558	07093301.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
106070	EXP3727	ES84183	58536	07093261.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
119225	EXP3727	ES84184	58532	07093261.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
116488	EXP3727	ES84185	58534	07093261.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
98372	EXP3727	ES84190	59898	07143631.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
138531	EXP3727	ES84191	59894	07143631.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
86044	EXP3727	ES84192	59900	07143631.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
80004	EXP3727	ES84193	59890	07143631.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
94886	EXP3727	ES84194	59896	07143631.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
148265	EXP3727	ES84195	59892	07143631.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
140725	EXP3727	ES84196	59906	07143632.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		174870	0	1023	6	
133534	EXP3727	ES84197	59902	07143631.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
126821	EXP3727	ES84198	59904	07143631.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
76207	EXP3727	ES84199	58730	07113121.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
78862	EXP3727	ES84200	58726	07113121.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
148454	EXP3727	ES84201	58732	07113121.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
140778	EXP3727	ES84202	58722	07113121.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
148030	EXP3727	ES84203	58728	07113121.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
82524	EXP3727	ES84204	58724	07113121.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
105767	EXP3727	ES84205	58738	07113122.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		200000	0	1023	6	
84158	EXP3727	ES84206	58734	07113121.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
137551	EXP3727	ES84207	58736	07113121.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
133437	EXP3727	ES84208	58648	07113081.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
97989	EXP3727	ES84209	58644	07113081.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
148796	EXP3727	ES84210	58660	07113081.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		19995	0	1023	6	
135247	EXP3727	ES84211	58640	07113081.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
105426	EXP3727	ES84212	58646	07113081.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		16740	0	1023	6	
105462	EXP3727	ES84213	58642	07113081.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
91750	EXP3727	ES84214	58666	07113082.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		59790	0	1023	6	
101652	EXP3727	ES84215	58662	07113081.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		19440	0	1023	6	
144522	EXP3727	ES84216	58664	07113081.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
131746	EXP3727	ES84217	59568	07143351.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
98536	EXP3727	ES84218	59564	07143351.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
141860	EXP3727	ES84219	59570	07143351.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
112326	EXP3727	ES84220	59560	07143351.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
105696	EXP3727	ES84221	59566	07143351.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
133560	EXP3727	ES84222	59562	07143351.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
137593	EXP3727	ES84223	59576	07143352.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		75420	0	1023	6	
108157	EXP3727	ES84224	59572	07143351.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
95288	EXP3727	ES84225	59574	07143351.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
79699	EXP3727	ES84228	59372	07143221.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
93532	EXP3727	ES84229	59368	07143221.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
87167	EXP3727	ES84230	59370	07143221.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
125670	EXP3727	ES84235	58854	07113191.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
94390	EXP3727	ES84236	58850	07113191.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
147856	EXP3727	ES84237	58856	07113191.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
127123	EXP3727	ES84238	58846	07113191.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
105130	EXP3727	ES84239	58852	07113191.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
141573	EXP3727	ES84240	58848	07113191.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
105765	EXP3727	ES84241	58862	07113192.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		140490	0	1023	6	
77839	EXP3727	ES84242	58858	07113191.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
136653	EXP3727	ES84243	58860	07113191.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
94967	EXP3727	ES84244	59418	07143251.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
116683	EXP3727	ES84245	59414	07143251.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
110997	EXP3727	ES84246	59420	07143251.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
134097	EXP3727	ES84247	59410	07143251.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
94350	EXP3727	ES84248	59416	07143251.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
109758	EXP3727	ES84249	59412	07143251.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
93578	EXP3727	ES84250	59426	07143252.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		172830	0	1023	6	
145449	EXP3727	ES84251	59422	07143251.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
140990	EXP3727	ES84252	59424	07143251.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
125528	EXP3727	ES84253	59952	07143681.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
111229	EXP3727	ES84254	59948	07143681.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
100830	EXP3727	ES84255	59954	07143681.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
114110	EXP3727	ES84256	59944	07143681.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
128289	EXP3727	ES84257	59950	07143681.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
91523	EXP3727	ES84258	59946	07143681.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
84086	EXP3727	ES84259	59960	07143682.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		135750	0	1023	6	
140507	EXP3727	ES84260	59956	07143681.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
79125	EXP3727	ES84261	59958	07143681.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
135406	EXP3727	ES84262	59934	07143671.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
117323	EXP3727	ES84263	59930	07143671.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
146601	EXP3727	ES84264	59936	07143671.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
110007	EXP3727	ES84265	59926	07143671.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		15660	0	1023	6	
140825	EXP3727	ES84266	59932	07143671.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
107134	EXP3727	ES84267	59928	07143671.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
136325	EXP3727	ES84268	59942	07143672.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		79905	0	1023	6	
98277	EXP3727	ES84269	59938	07143671.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
129088	EXP3727	ES84270	59940	07143671.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
101405	EXP3727	ES84271	59604	07143371.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
96547	EXP3727	ES84272	59600	07143371.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
139316	EXP3727	ES84273	59606	07143371.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
136731	EXP3727	ES84274	59596	07143371.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		19725	0	1023	6	
105406	EXP3727	ES84275	59602	07143371.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
132138	EXP3727	ES84276	59598	07143371.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
96071	EXP3727	ES84277	59612	07143372.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		53490	0	1023	6	
84534	EXP3727	ES84278	59608	07143371.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
132129	EXP3727	ES84279	59610	07143371.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
106657	EXP3727	ES84282	59618	07143381.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		16410	0	1023	6	
81104	EXP3727	ES84283	59614	07143381.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		17175	0	1023	6	
96635	EXP3727	ES84284	59616	07143381.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		17670	0	1023	6	
113987	EXP3727	ES84292	59558	07143341.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
103668	EXP3727	ES84293	59554	07143341.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
108401	EXP3727	ES84294	59556	07143341.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
148375	EXP3727	ES84343	59286	07143161.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
126604	EXP3727	ES84344	59282	07143161.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
88282	EXP3727	ES84345	59288	07143161.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
121443	EXP3727	ES84346	59278	07143161.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
105783	EXP3727	ES84347	59284	07143161.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
78253	EXP3727	ES84348	59280	07143161.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
91492	EXP3727	ES84349	59294	07143162.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		195720	0	1023	6	
144029	EXP3727	ES84350	59290	07143161.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
144210	EXP3727	ES84351	59292	07143161.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
86839	EXP3727	ES84352	59304	07143171.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
94848	EXP3727	ES84353	59300	07143171.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
84260	EXP3727	ES84354	59306	07143171.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
134202	EXP3727	ES84355	59296	07143171.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
89279	EXP3727	ES84356	59302	07143171.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
100920	EXP3727	ES84357	59298	07143171.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
106923	EXP3727	ES84358	59312	07143172.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		146745	0	1023	6	
98670	EXP3727	ES84359	59308	07143171.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
100189	EXP3727	ES84360	59310	07143171.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
93191	EXP3727	ES84361	59844	07143551.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
128595	EXP3727	ES84362	59840	07143551.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
79274	EXP3727	ES84363	59846	07143551.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
116306	EXP3727	ES84364	59836	07143551.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
127263	EXP3727	ES84365	59842	07143551.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
129581	EXP3727	ES84366	59838	07143551.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
147921	EXP3727	ES84367	59852	07143552.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		148740	0	1023	6	
89497	EXP3727	ES84368	59848	07143551.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
80000	EXP3727	ES84369	59850	07143551.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
100145	EXP3727	ES84378	59340	07143191.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
79075	EXP3727	ES84379	59336	07143191.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
82941	EXP3727	ES84380	59342	07143191.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
92894	EXP3727	ES84381	59332	07143191.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
139215	EXP3727	ES84382	59338	07143191.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
97417	EXP3727	ES84383	59334	07143191.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
104698	EXP3727	ES84384	59348	07143192.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		153915	0	1023	6	
140050	EXP3727	ES84385	59344	07143191.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
78964	EXP3727	ES84386	59346	07143191.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
110636	EXP3727	ES84396	59826	07143541.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
120910	EXP3727	ES84397	59822	07143541.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
127731	EXP3727	ES84398	59828	07143541.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
106783	EXP3727	ES84399	59818	07143541.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
98963	EXP3727	ES84400	59824	07143541.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
115100	EXP3727	ES84401	59820	07143541.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
126708	EXP3727	ES84402	59834	07143542.001.fcs	1	N	Forward Scatter|Side Scatter|FITC CD56|PE CD123|PP CD3 14 19|APC CD11C		168975	0	1023	6	
86353	EXP3727	ES84403	59830	07143541.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
124219	EXP3727	ES84404	59832	07143541.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
136241	EXP3727	ES84441	59088	07113341.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
106682	EXP3727	ES84442	59084	07113341.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
