FILE_INFO_ID	DETAIL	FILESIZE_BYTES	NAME	PURPOSE	WORKSPACE_ID
45873	Flow cytometry result in text format	39054	04283481.002.txt	Flow cytometry result	990
45874	Flow cytometry result in fcs format	47408	04283481.003.fcs	Flow cytometry result	990
45875	Flow cytometry result in text format	89322	04283481.003.txt	Flow cytometry result	990
45876	Flow cytometry result in fcs format	36068	04283481.004.fcs	Flow cytometry result	990
45877	Flow cytometry result in text format	67373	04283481.004.txt	Flow cytometry result	990
45878	Flow cytometry result in fcs format	32108	04283481.005.fcs	Flow cytometry result	990
45879	Flow cytometry result in text format	58927	04283481.005.txt	Flow cytometry result	990
45880	Flow cytometry result in fcs format	35168	04283481.006.fcs	Flow cytometry result	990
45881	Flow cytometry result in text format	65294	04283481.006.txt	Flow cytometry result	990
45882	Flow cytometry result in fcs format	20408	04283481.007.fcs	Flow cytometry result	990
45883	Flow cytometry result in text format	35993	04283481.007.txt	Flow cytometry result	990
45884	Flow cytometry result in fcs format	242048	04283481.008.fcs	Flow cytometry result	990
45885	Flow cytometry result in text format	450464	04283481.008.txt	Flow cytometry result	990
45886	Flow cytometry result in fcs format	242048	04283501.001.fcs	Flow cytometry result	990
45887	Flow cytometry result in text format	483307	04283501.001.txt	Flow cytometry result	990
45888	Flow cytometry result in fcs format	242048	04283501.002.fcs	Flow cytometry result	990
45889	Flow cytometry result in text format	477682	04283501.002.txt	Flow cytometry result	990
45890	Flow cytometry result in fcs format	242048	04283501.003.fcs	Flow cytometry result	990
45891	Flow cytometry result in text format	477458	04283501.003.txt	Flow cytometry result	990
45892	Flow cytometry result in fcs format	242048	04283501.004.fcs	Flow cytometry result	990
45893	Flow cytometry result in text format	481707	04283501.004.txt	Flow cytometry result	990
45894	Flow cytometry result in fcs format	242048	04283501.005.fcs	Flow cytometry result	990
45895	Flow cytometry result in text format	479787	04283501.005.txt	Flow cytometry result	990
45896	Flow cytometry result in fcs format	242048	04283501.006.fcs	Flow cytometry result	990
45897	Flow cytometry result in text format	483900	04283501.006.txt	Flow cytometry result	990
45898	Flow cytometry result in fcs format	242048	04283501.007.fcs	Flow cytometry result	990
45899	Flow cytometry result in text format	483114	04283501.007.txt	Flow cytometry result	990
45900	Flow cytometry result in fcs format	242048	04283501.008.fcs	Flow cytometry result	990
45901	Flow cytometry result in text format	470432	04283501.008.txt	Flow cytometry result	990
45902	Flow cytometry result in fcs format	242048	04283541.001.fcs	Flow cytometry result	990
45903	Flow cytometry result in text format	471149	04283541.001.txt	Flow cytometry result	990
45904	Flow cytometry result in fcs format	242048	04283541.002.fcs	Flow cytometry result	990
45905	Flow cytometry result in text format	463146	04283541.002.txt	Flow cytometry result	990
45906	Flow cytometry result in fcs format	242048	04283541.003.fcs	Flow cytometry result	990
45907	Flow cytometry result in text format	464195	04283541.003.txt	Flow cytometry result	990
45908	Flow cytometry result in fcs format	242048	04283541.004.fcs	Flow cytometry result	990
45909	Flow cytometry result in text format	470200	04283541.004.txt	Flow cytometry result	990
45910	Flow cytometry result in fcs format	242048	04283541.005.fcs	Flow cytometry result	990
45911	Flow cytometry result in text format	467555	04283541.005.txt	Flow cytometry result	990
45912	Flow cytometry result in fcs format	242048	04283541.006.fcs	Flow cytometry result	990
45913	Flow cytometry result in text format	471045	04283541.006.txt	Flow cytometry result	990
45914	Flow cytometry result in fcs format	242048	04283541.007.fcs	Flow cytometry result	990
45915	Flow cytometry result in text format	471082	04283541.007.txt	Flow cytometry result	990
45916	Flow cytometry result in fcs format	242048	04283541.008.fcs	Flow cytometry result	990
45917	Flow cytometry result in text format	458426	04283541.008.txt	Flow cytometry result	990
45918	Flow cytometry result in fcs format	242048	04283561.002.fcs	Flow cytometry result	990
45919	Flow cytometry result in text format	478033	04283561.002.txt	Flow cytometry result	990
45920	Flow cytometry result in fcs format	242048	04283561.003.fcs	Flow cytometry result	990
45921	Flow cytometry result in text format	477684	04283561.003.txt	Flow cytometry result	990
45922	Flow cytometry result in fcs format	242048	04283561.005.fcs	Flow cytometry result	990
45923	Flow cytometry result in text format	478466	04283561.005.txt	Flow cytometry result	990
45924	Flow cytometry result in fcs format	242048	04283561.007.fcs	Flow cytometry result	990
45925	Flow cytometry result in text format	478042	04283561.007.txt	Flow cytometry result	990
45926	Flow cytometry result in fcs format	242048	04283561.008.fcs	Flow cytometry result	990
45927	Flow cytometry result in text format	469568	04283561.008.txt	Flow cytometry result	990
45928	Flow cytometry result in fcs format	242048	04283581.002.fcs	Flow cytometry result	990
45929	Flow cytometry result in text format	471208	04283581.002.txt	Flow cytometry result	990
45930	Flow cytometry result in fcs format	242048	04283581.003.fcs	Flow cytometry result	990
45931	Flow cytometry result in text format	468922	04283581.003.txt	Flow cytometry result	990
45932	Flow cytometry result in fcs format	242048	04283581.005.fcs	Flow cytometry result	990
45933	Flow cytometry result in text format	469329	04283581.005.txt	Flow cytometry result	990
45934	Flow cytometry result in fcs format	242048	04283581.007.fcs	Flow cytometry result	990
45935	Flow cytometry result in text format	478575	04283581.007.txt	Flow cytometry result	990
45936	Flow cytometry result in fcs format	242048	04283581.008.fcs	Flow cytometry result	990
45937	Flow cytometry result in text format	467688	04283581.008.txt	Flow cytometry result	990
45938	Flow cytometry result in fcs format	242048	04283601.002.fcs	Flow cytometry result	990
45939	Flow cytometry result in text format	475085	04283601.002.txt	Flow cytometry result	990
45940	Flow cytometry result in fcs format	242048	04283601.003.fcs	Flow cytometry result	990
45941	Flow cytometry result in text format	470467	04283601.003.txt	Flow cytometry result	990
45942	Flow cytometry result in fcs format	242048	04283601.005.fcs	Flow cytometry result	990
45943	Flow cytometry result in text format	477345	04283601.005.txt	Flow cytometry result	990
45944	Flow cytometry result in fcs format	242048	04283601.007.fcs	Flow cytometry result	990
45945	Flow cytometry result in text format	479655	04283601.007.txt	Flow cytometry result	990
45946	Flow cytometry result in fcs format	242048	04283601.008.fcs	Flow cytometry result	990
45947	Flow cytometry result in text format	468604	04283601.008.txt	Flow cytometry result	990
45948	Flow cytometry result in fcs format	242048	04283621.001.fcs	Flow cytometry result	990
45949	Flow cytometry result in text format	475931	04283621.001.txt	Flow cytometry result	990
45950	Flow cytometry result in fcs format	242048	04283621.002.fcs	Flow cytometry result	990
45951	Flow cytometry result in text format	471631	04283621.002.txt	Flow cytometry result	990
45952	Flow cytometry result in fcs format	242048	04283621.003.fcs	Flow cytometry result	990
45953	Flow cytometry result in text format	470460	04283621.003.txt	Flow cytometry result	990
45954	Flow cytometry result in fcs format	242048	04283621.004.fcs	Flow cytometry result	990
45955	Flow cytometry result in text format	475895	04283621.004.txt	Flow cytometry result	990
45956	Flow cytometry result in fcs format	242048	04283621.005.fcs	Flow cytometry result	990
45957	Flow cytometry result in text format	476735	04283621.005.txt	Flow cytometry result	990
45958	Flow cytometry result in fcs format	242048	04283621.006.fcs	Flow cytometry result	990
45959	Flow cytometry result in text format	476183	04283621.006.txt	Flow cytometry result	990
45960	Flow cytometry result in fcs format	242048	04283621.007.fcs	Flow cytometry result	990
45961	Flow cytometry result in text format	473231	04283621.007.txt	Flow cytometry result	990
45962	Flow cytometry result in fcs format	242048	04283621.008.fcs	Flow cytometry result	990
45963	Flow cytometry result in text format	466784	04283621.008.txt	Flow cytometry result	990
45964	Flow cytometry result in fcs format	242048	04283641.001.fcs	Flow cytometry result	990
45965	Flow cytometry result in text format	470951	04283641.001.txt	Flow cytometry result	990
45966	Flow cytometry result in fcs format	242048	04283641.002.fcs	Flow cytometry result	990
45967	Flow cytometry result in text format	470034	04283641.002.txt	Flow cytometry result	990
45968	Flow cytometry result in fcs format	242048	04283641.003.fcs	Flow cytometry result	990
45969	Flow cytometry result in text format	467438	04283641.003.txt	Flow cytometry result	990
45970	Flow cytometry result in fcs format	242048	04283641.004.fcs	Flow cytometry result	990
45971	Flow cytometry result in text format	477598	04283641.004.txt	Flow cytometry result	990
45972	Flow cytometry result in fcs format	242048	04283641.005.fcs	Flow cytometry result	990
45973	Flow cytometry result in text format	476090	04283641.005.txt	Flow cytometry result	990
45974	Flow cytometry result in fcs format	242048	04283641.006.fcs	Flow cytometry result	990
45975	Flow cytometry result in text format	474004	04283641.006.txt	Flow cytometry result	990
45976	Flow cytometry result in fcs format	242048	04283641.007.fcs	Flow cytometry result	990
45977	Flow cytometry result in text format	476736	04283641.007.txt	Flow cytometry result	990
45978	Flow cytometry result in fcs format	242048	04283641.008.fcs	Flow cytometry result	990
45979	Flow cytometry result in text format	466962	04283641.008.txt	Flow cytometry result	990
45980	Flow cytometry result in fcs format	242048	04283661.001.fcs	Flow cytometry result	990
45981	Flow cytometry result in text format	479190	04283661.001.txt	Flow cytometry result	990
45982	Flow cytometry result in fcs format	242048	04283661.002.fcs	Flow cytometry result	990
45983	Flow cytometry result in text format	477419	04283661.002.txt	Flow cytometry result	990
45984	Flow cytometry result in fcs format	242048	04283661.003.fcs	Flow cytometry result	990
45985	Flow cytometry result in text format	471998	04283661.003.txt	Flow cytometry result	990
45986	Flow cytometry result in fcs format	242048	04283661.004.fcs	Flow cytometry result	990
45987	Flow cytometry result in text format	479943	04283661.004.txt	Flow cytometry result	990
45988	Flow cytometry result in fcs format	242048	04283661.005.fcs	Flow cytometry result	990
45989	Flow cytometry result in text format	476529	04283661.005.txt	Flow cytometry result	990
45990	Flow cytometry result in fcs format	242048	04283661.006.fcs	Flow cytometry result	990
45991	Flow cytometry result in text format	481145	04283661.006.txt	Flow cytometry result	990
45992	Flow cytometry result in fcs format	242048	04283661.007.fcs	Flow cytometry result	990
45993	Flow cytometry result in text format	475509	04283661.007.txt	Flow cytometry result	990
45994	Flow cytometry result in fcs format	242048	04283661.008.fcs	Flow cytometry result	990
45995	Flow cytometry result in text format	473263	04283661.008.txt	Flow cytometry result	990
45996	Flow cytometry result in fcs format	242048	04283701.002.fcs	Flow cytometry result	990
45997	Flow cytometry result in text format	470488	04283701.002.txt	Flow cytometry result	990
45998	Flow cytometry result in fcs format	242048	04283701.003.fcs	Flow cytometry result	990
45999	Flow cytometry result in text format	468970	04283701.003.txt	Flow cytometry result	990
46000	Flow cytometry result in fcs format	242048	04283701.005.fcs	Flow cytometry result	990
46001	Flow cytometry result in text format	473916	04283701.005.txt	Flow cytometry result	990
46002	Flow cytometry result in fcs format	242048	04283701.007.fcs	Flow cytometry result	990
46003	Flow cytometry result in text format	472683	04283701.007.txt	Flow cytometry result	990
46004	Flow cytometry result in fcs format	242048	04283701.008.fcs	Flow cytometry result	990
46005	Flow cytometry result in text format	460790	04283701.008.txt	Flow cytometry result	990
